id	name
8309	Пробки, колпачки и крышки (включая крончатые колпачки, завинчивающиеся колпачки и пробки с устройством для разливки), закупорочные крышки для бутылок, пробки нарезные, оболочки пробок, герметизирующие и прочие упаковочные принадлежности, из недрагоценных металлов:
8310000000	Таблички с указателями, наименованиями, адресами и аналогичные таблички, номера, буквы и прочие символы из недрагоценных металлов, кроме изделий товарной позиции 9405
8311	Проволока, прутки, трубы, пластины, электроды и аналогичные изделия, из недрагоценных металлов или из карбидов металлов, с покрытием или с сердечником из флюсовых материалов, используемые для низкотемпературной пайки, высокотемпературной пайки, сварки или осаждения металлов или карбидов металлов; проволока и прутки из спеченного порошка недрагоценных металлов, используемые для металлизации распылением:
XVI	Машины, оборудование и механизмы; электротехническое оборудование; их части; звукозаписывающая и звуковоспроизводящая аппаратура, аппаратура для записи и воспроизведения телевизионного изображения и звука, их части и принадлежности (84-85)
84	Реакторы ядерные, котлы, оборудование и механические устройства; их части
8401	Реакторы ядерные; тепловыделяющие элементы (твэлы), необлученные, для ядерных реакторов; оборудование и устройства для разделения изотопов:
8402	Котлы паровые или другие паропроизводящие котлы (кроме водяных котлов центрального отопления, способных также производить пар низкого давления); котлы перегретой воды:
8403	Котлы центрального отопления, кроме котлов товарной позиции 8402:
8404	Вспомогательное оборудование для использования с котлами товарной позиции 8402 или 8403 (например, экономайзеры, пароперегреватели, сажеудалители, газовые рекуператоры); конденсаторы для пароводяных или других паровых силовых установок:
8405	Газогенераторы или генераторы водяного газа с очистительными установками или без них; газогенераторы ацетиленовые и аналогичные газогенераторы с очистительными установками или без них:
8406	Турбины на водяном пару и турбины паровые прочие:
8407	Двигатели внутреннего сгорания с искровым зажиганием, с вращающимся или возвратно-поступательным движением поршня:
8408	Двигатели внутреннего сгорания поршневые с воспламенением от сжатия (дизели или полудизели):
8409	Части, предназначенные исключительно или главным образом для двигателей товарной позиции 8407 или 8408:
8410	Турбины гидравлические, колеса водяные и регуляторы к ним:
8411	Двигатели турбореактивные и турбовинтовые, газовые турбины прочие:
8412	Двигатели и силовые установки прочие:
8413	Насосы жидкостные с расходомерами или без них; подъемники жидкостей:
8414	Насосы воздушные или вакуумные, воздушные или газовые компрессоры и вентиляторы; вентиляционные или рециркуляционные вытяжные колпаки или шкафы с вентилятором, с фильтрами или без фильтров:
8415	Установки для кондиционирования воздуха, оборудованные вентилятором с двигателем и приборами для изменения температуры и влажности воздуха, включая кондиционеры, в которых влажность не может регулироваться отдельно:
8416	Горелки топочные для жидкого топлива, распыленного твердого топлива или для газа; топки механические, включая их механические колосниковые решетки, механические золоудалители и аналогичные устройства:
8417	Горны и печи промышленные или лабораторные, включая мусоросжигательные печи, неэлектрические:
8418	Холодильники, морозильники и прочее холодильное или морозильное оборудование электрическое или других типов; тепловые насосы, кроме установок для кондиционирования воздуха товарной позиции 8415:
8419	Машины, оборудование промышленное или лабораторное с электрическим или неэлектрическим нагревом (исключая печи, камеры и другое оборудование товарной позиции 8514) для обработки материалов в процессе с изменением температуры, таком как нагрев, варка, жаpенье, дистилляция, ректификация, стерилизация, пастеризация, пропаривание, сушка, выпаривание, конденсиpование или охлаждение, за исключением машин и оборудования, используемых в бытовых целях; водонагреватели проточные или накопительные (емкостные), неэлектрические:
8420	Каландры или другие валковые машины, кроме машин для обработки металла или стекла, и валки для них:
8421	Центрифуги, включая центробежные сушилки; оборудование и устройства для фильтрования или очистки жидкостей или газов:
8422	Машины посудомоечные; оборудование для мойки или сушки бутылок или других емкостей; оборудование для заполнения, закупорки бутылок, банок, закрывания ящиков, мешков или других емкостей, для опечатывания их или этикетирования; оборудование для герметичной укупорки колпаками или крышками бутылок, банок, туб и аналогичных емкостей; оборудование для упаковки или обертки (включая оборудование, обертывающее товар с термоусадкой упаковочного материала) прочее; оборудование для газирования напитков:
8423	Оборудование для взвешивания (кроме весов чувствительностью 0,05 г или выше), включая счетные или контрольные машины, приводимые в действие силой тяжести взвешиваемого груза; разновесы для весов всех типов:
8424	Механические устройства (с ручным управлением или без него) для метания, разбрызгивания или распыления жидкостей или порошков; огнетушители заряженные или незаряженные; пульверизаторы и аналогичные устройства; пароструйные или пескоструйные и аналогичные метательные устройства:
8425	Тали подъемные и подъемники, кроме скиповых подъемников; лебедки и кабестаны; домкраты:
8426	Судовые деррик-краны; краны подъемные, включая кабель-краны; фермы подъемные подвижные, погрузчики портальные и тележки, оснащенные подъемным краном:
8427	Автопогрузчики с вилочным захватом; прочие погрузчики, оснащенные подъемным или погрузочно-разгрузочным оборудованием:
8428	Машины и устройства для подъема, перемещения, погрузки или разгрузки (например, лифты, эскалаторы, конвейеры, канатные дороги) прочие:
8429	Бульдозеры с неповоротным и поворотным отвалом, грейдеры, планировщики, скреперы, механические лопаты, экскаваторы, одноковшовые погрузчики, трамбовочные машины и дорожные катки, самоходные:
8430	Машины и механизмы прочие для перемещения, планировки, профилирования, разработки, трамбования, уплотнения, выемки или бурения грунта, полезных ископаемых или руд; оборудование для забивки и извлечения свай; снегоочистители плужные и роторные:
8431	Части, предназначенные исключительно или в основном для оборудования товарных позиций 8425
8432	Машины сельскохозяйственные, садовые или лесохозяйственные для подготовки и обработки почвы; катки для газонов или спортплощадок:
8433	Машины или механизмы для уборки или обмолота сельскохозяйственных культур, включая пресс-подборщики, прессы для упаковки в кипы соломы или сена; сенокосилки или газонокосилки; машины для очистки, сортировки или калибровки яиц, плодов или других сельскохозяйственных продуктов, кроме машин товарной позиции 8437:
8434	Установки и аппараты доильные, оборудование для обработки и переработки молока:
8435	Прессы, дробилки и аналогичное оборудование для виноделия, производства сидра, фруктовых соков или аналогичных напитков:
8436	Оборудование для сельского хозяйства, садоводства, лесного хозяйства, птицеводства или пчеловодства, включая оборудование для проращивания семян с механическими или нагревательными устройствами, прочее; инкубаторы для птицеводства и брудеры:
8437	Машины для очистки, сортировки или калибровки семян, зерна или сухих бобовых культур; оборудование для мукомольной промышленности или для обработки зерновых или сухих бобовых культур, кроме оборудования, используемого на сельскохозяйственных фермах:
8438	Оборудование для промышленного приготовления или производства пищевых продуктов или напитков, в другом месте данной группы не поименованное или не включенное, кроме оборудования для экстрагирования или приготовления животных или нелетучих растительных жиров или масел:
8439	Оборудование для производства массы из волокнистых целлюлозных материалов или для изготовления или отделки бумаги или картона:
8440	Оборудование переплетное, включая машины для сшивания книжных блоков:
8441	Оборудование для производства изделий из бумажной массы, бумаги или картона, включая резательные машины всех типов, прочее:
8442	Машины, аппаратура и оснастка (кроме станков товарных позиций 8456
8443	Машины печатные, используемые для печати посредством пластин, цилиндров и других печатных форм товарной позиции 8442; прочие принтеры, копировальные аппараты и факсимильные аппараты, объединенные или необъединенные; их части и принадлежности:
844400	Машины для экструдирования, вытягивания, текстурирования или резания химических текстильных материалов:
8445	Машины для подготовки текстильных волокон; прядильные, тростильные или крутильные машины и другое оборудование для изготовления текстильной пряжи; кокономотальные или мотальные (включая уточномотальные) текстильные машины и машины, подготавливающие текстильную пряжу для использования ее на машинах товарной позиции 8446 или 8447:
8446	Станки ткацкие:
8447	Машины трикотажные, вязально-прошивные, для получения позументной нити, тюля, кружев, вышивания, плетения тесьмы или сетей и тафтинговые машины:
8448	Оборудование вспомогательное для использования с машинами товарной позиции 8444, 8445, 8446 или 8447 (например, ремизоподъемные каретки, жаккардовые машины, автоматические механизмы останова, механизмы смены челноков); части и принадлежности, предназначенные исключительно или в основном для машин данной товарной позиции или товарной позиции 8444, 8445, 8446 или 8447 (например, веретена и рогульки, игольчатая гарнитура, гребни, фильеры, челноки, ремизки и ремизные рамы, трикотажные иглы):
8449000000	Оборудование для производства или отделки войлока или фетра или нетканых материалов в куске или в крое, включая оборудование для производства фетровых шляп; болваны для изготовления шляп
8450	Машины стиральные, бытовые или для прачечных, включая машины, оснащенные отжимным устройством:
8451	Оборудование (кроме машин товарной позиции 8450) для промывки, чистки, отжима, сушки, глаженья, прессования (включая прессы для термофиксации материалов), беления, крашения, аппретирования, отделки, нанесения покрытия или пропитки пряжи, тканей или готовых текстильных изделий и машины для нанесения пасты на тканую или другую основу, используемые в производстве напольных покрытий, таких как линолеум; машины для наматывания, разматывания, складывания, резки или прокалывания текстильных тканей:
8452	Машины швейные, кроме машин для сшивания книжных блоков товарной позиции 8440; мебель, основания и футляры, предназначенные специально для швейных машин; иглы для швейных машин:
8453	Оборудование для подготовки, дубления или обработки шкур или кож или для изготовления или ремонта обуви или прочих изделий из шкур или кож, кроме швейных машин:
8454	Конвертеры, литейные ковши, изложницы и машины литейные, используемые в металлургии или литейном производстве:
8455	Станы металлопрокатные и валки для них:
8456	Станки для обработки любых материалов путем удаления материала с помощью лазерного или другого светового или фотонного луча, ультразвуковых, электроразрядных, электрохимических, электронно-лучевых, ионно-лучевых или плазменно-дуговых процессов; водоструйные резательные машины:
8457	Центры обрабатывающие, станки агрегатные однопозиционные и многопозиционные, для обработки металла:
8458	Станки токарные (включая станки токарные многоцелевые) металлорежущие:
8459	Станки металлорежущие (включая агрегатные станки линейного построения) для сверления, растачивания, фрезерования, нарезания наружной или внутренней резьбы посредством удаления металла, кроме токарных станков (включая станки токарные многоцелевые) товарной позиции 8458:
8460	Станки обдирочно-шлифовальные, заточные, шлифовальные, хонинговальные, притирочные, полировальные и для выполнения других операций чистовой обработки металлов или металлокерамики с помощью шлифовальных камней, абразивов или полирующих средств, кроме зуборезных, зубошлифовальных или зубоотделочных станков товарной позиции 8461:
8461	Станки продольно-строгальные, поперечно-строгальные, долбежные, протяжные, зуборезные, зубошлифовальные или зубоотделочные, пильные, отрезные и другие станки для обработки металлов или металлокерамики посредством удаления материала, в других местах не поименованные или не включенные:
8462	Станки (включая прессы) для обработки металлов объемной штамповкой, ковкой или штамповкой; станки для обработки металлов (включая прессы) гибочные, кромкогибочные, правильные, отрезные, пробивные или вырубные; прессы для обработки металлов или карбидов металлов, не поименованные выше:
8463	Станки для обработки металлов или металлокерамики без удаления материала прочие:
8464	Станки для обработки камня, керамики, бетона, асбоцемента или аналогичных минеральных материалов или для холодной обработки стекла:
8465	Станки (включая машины для сборки с помощью гвоздей, скоб, клея или другими способами) для обработки дерева, пробки, кости, эбонита, твердых пластмасс или аналогичных твердых материалов:
8466	Части и принадлежности, предназначенные исключительно или в основном для оборудования товарных позиций 8456
8467	Инструменты ручные пневматические, гидравлические или со встроенным электрическим или неэлектрическим двигателем:
8468	Оборудование и аппараты для низкотемпературной пайки, высокотемпературной пайки или сварки, пригодные или не пригодные для резки, кроме машин и аппаратов товарной позиции 8515; машины и аппараты для поверхностной термообработки, работающие на газе:
846900	Машинки пишущие, кроме принтеров товарной позиции 8443; устройства для обработки текстов:
8470	Машины счетные и карманные машины для записи, воспроизведения и визуального представления данных с вычислительными функциями; бухгалтерские машины, почтовые маркировочные машины, аппараты билетные и другие аналогичные машины со счетными устройствами; аппараты кассовые:
8471	Вычислительные машины и их блоки; магнитные или оптические считывающие устройства, машины для переноса данных на носители информации в кодированной форме и машины для обработки подобной информации, в другом месте не поименованные или не включенные:
8472	Оборудование конторское (например, гектографические или трафаретные множительные аппараты, машины адресовальные, автоматические устройства для выдачи банкнот, машины для сортировки, подсчета или упаковки монет, машинки для заточки карандашей, перфорационные машины или машины для скрепления скобами) прочее:
8473	Части и принадлежности (кроме футляров, чехлов для транспортировки и аналогичных изделий), предназначенные исключительно или в основном для машин товарных позиций 8469
8474	Оборудование для сортировки, грохочения, сепарации, промывки, измельчения, размалывания, смешивания или перемешивания грунта, камня, руд или других минеральных ископаемых в твердом (в том числе порошкообразном или пастообразном) состоянии; оборудование для агломерации, формовки или отливки твердого минерального топлива, керамических составов, незатвердевшего цемента, гипсовых материалов или других минеральных продуктов в порошкообразном или пастообразном состоянии; машины формовочные для изготовления литейных форм из песка:
8475	Машины для сборки электрических или электронных ламп, трубок или электронно-лучевых трубок или газоразрядных ламп в стеклянных колбах; машины для изготовления или горячей обработки стекла или изделий из стекла:
8476	Автоматы торговые (например, для продажи почтовых марок, сигарет, продовольственных товаров или напитков), включая автоматы для размена банкнот и монет:
8477	Оборудование для обработки резины или пластмасс или для производства продукции из этих материалов, в другом месте данной группы не поименованное или не включенное:
8478	Оборудование для подготовки или приготовления табака, в другом месте данной группы не поименованное или не включенное:
8479	Машины и механические устройства, имеющие индивидуальные функции, в другом месте данной группы не поименованные или не включенные:
8480	Опоки для металлолитейного производства; литейные поддоны; модели литейные; формы для литья металлов (кроме изложниц), карбидов металлов, стекла, минеральных материалов, резины или пластмасс:
8481	Краны, клапаны, вентили и аналогичная арматура для трубопроводов, котлов, резервуаров, цистерн, баков или аналогичных емкостей, включая редукционные и терморегулируемые клапаны:
8482	Подшипники шариковые или роликовые:
8483	Валы трансмиссионные (включая кулачковые и коленчатые) и кривошипы; корпуса подшипников и подшипники скольжения для валов; шестерни и зубчатые передачи; шариковые или роликовые винтовые передачи; коробки передач и другие вариаторы скорости, включая гидротрансформаторы; маховики и шкивы, включая блоки шкивов; муфты и устройства для соединения валов (включая универсальные шарниры):
8484	Прокладки и аналогичные соединительные элементы из листового металла в сочетании с другим материалом или состоящие из двух или более слоев металла; наборы или комплекты прокладок и аналогичных соединительных элементов, различных по составу, упакованные в пакеты, конверты или аналогичную упаковку; механические уплотнения:
8486	Машины и аппаратура, используемые исключительно или в основном для производства полупроводниковых булей или пластин, полупроводниковых приборов, электронных интегральных схем или плоских дисплейных панелей; машины и аппаратура, поименованные в примечании 9В к данной группе; части и принадлежности:
8487	Части оборудования, не имеющие электрических соединений, изоляторов, контактов, катушек или других электрических деталей, в другом месте данной группы не поименованные или не включенные:
85	Электрические машины и оборудование, их части; звукозаписывающая и звуковоспроизводящая аппаратура, аппаратура для записи и воспроизведения телевизионного изображения и звука, их части и принадлежности
8501	Двигатели и генераторы электрические (кроме электрогенераторных установок):
8502	Электрогенераторные установки и вращающиеся электрические преобразователи:
850300	Части, предназначенные исключительно или в основном для машин товарной позиции 8501 или 8502:
8504	Трансформаторы электрические, статические электрические преобразователи (например, выпрямители), катушки индуктивности и дроссели:
8505	Электромагниты; постоянные магниты и изделия, предназначенные для превращения в постоянные магниты после намагничивания; электромагнитные или с постоянными магнитами зажимные патроны, захваты и аналогичные фиксирующие устройства; электромагнитные сцепления, муфты и тормоза; электромагнитные подъемные головки:
8506	Первичные элементы и первичные батареи:
8507	Аккумуляторы электрические, включая сепараторы для них, прямоугольной (в том числе квадратной) или иной формы:
8508	Пылесосы:
8509	Машины электромеханические бытовые со встроенным электродвигателем, кроме пылесосов товарной позиции 8508:
8510	Электробритвы, машинки для стрижки волос и приспособления для удаления волос со встроенным электродвигателем:
8511	Электрооборудование для зажигания или пуска двигателей внутреннего сгорания с воспламенением от искры или от сжатия горючей смеси (например, магнето, катушки зажигания, свечи зажигания, свечи накаливания, стартеры); генераторы (например, постоянного и переменного тока) и прерыватели типа используемых вместе с такими двигателями:
8512	Оборудование электроосветительное или сигнализационное (кроме изделий товарной позиции 8539), стеклоочистители, антиобледенители и противозапотеватели, используемые на велосипедах или моторных транспортных средствах:
8513	Фонари портативные электрические, работающие от собственного источника энергии (например, батарей сухих элементов, аккумуляторов, магнето), кроме осветительного оборудования товарной позиции 8512:
8514	Печи и камеры промышленные или лабораторные электрические (включая действующие на основе явления индукции или диэлектpических потерь); промышленное или лабораторное оборудование для термической обработки материалов с помощью явления индукции или диэлектpических потерь:
8515	Машины и аппараты для электрической (в том числе с электрическим нагревом газа), лазерной или другой световой или фотонной, ультразвуковой, электронно-лучевой, магнитно-импульсной или плазменно-дуговой низкотемпературной пайки, высокотемпературной пайки или сварки независимо от того, могут ли они выполнять операции резания или нет; машины и аппараты электрические для горячего напыления металлов или металлокерамики:
8516	Электрические водонагреватели проточные или накопительные (емкостные), электронагреватели погружные; электрооборудование обогрева пространства и обогрева грунта, электротермические аппараты для ухода за волосами (например, сушилки для волос, бигуди, щипцы для горячей завивки) и сушилки для рук; электроутюги; прочие бытовые электронагревательные приборы; электрические нагревательные сопротивления, кроме указанных в товарной позиции 8545:
8517	Аппараты телефонные, включая аппараты телефонные для сотовых сетей связи или других беспроводных сетей связи; прочая аппаратура для передачи или приема голоса, изображений или других данных, включая аппаратуру для коммуникации в сети проводной или беспроводной связи (например, в локальной или глобальной сети связи), кроме передающей или приемной аппаратуры товарной позиции 8443, 8525, 8527 или 8528:
8518	Микрофоны и подставки для них; громкоговорители, смонтированные или не смонтированные в корпусах; наушники и телефоны головные, объединенные или не объединенные с микрофоном, и комплекты, состоящие из микрофона и одного или более громкоговорителей; электрические усилители звуковой частоты; электpические звукоусилительные комплекты:
8519	Аппаратура звукозаписывающая или звуковоспроизводящая:
8521	Аппаратура видеозаписывающая или видеовоспроизводящая, совмещенная или не совмещенная с видеотюнером:
8522	Части и принадлежности, пригодные к использованию исключительно или в основном с аппаратурой товарной позиции 8519 или 8521:
8523	Диски, ленты, твердотельные энергонезависимые устройства хранения данных, "интеллектуальные карточки" и другие носители для записи звука или других явлений, записанные или незаписанные, включая матрицы и мастер-диски для изготовления дисков, кроме изделий группы 37:
8525	Аппаратура передающая для радиовещания или телевидения, включающая или не включающая в свой состав приемную, звукозаписывающую или звуковоспроизводящую аппаратуру; телевизионные камеры, цифровые камеры и записывающие видеокамеры:
8526	Аппаратура радиолокационная, радионавигационная и радиоаппаратура дистанционного управления:
8527	Аппаратура приемная для радиовещания, совмещенная или не совмещенная в одном корпусе со звукозаписывающей или звуковоспроизводящей аппаратурой или часами:
8528	Мониторы и проекторы, не включающие в свой состав приемную телевизионную аппаратуру; аппаратура приемная для телевизионной связи, включающая или не включающая в свой состав широковещательный радиоприемник или аппаратуру, записывающую или воспроизводящую звук или изображение:
8529	Части, предназначенные исключительно или в основном для аппаратуры товарных позиций 8525
8530	Электрические устройства сигнализации, обеспечения безопасности или управления движением для железных дорог, трамвайных путей, автомобильных дорог, внутренних водных путей, парковочных сооружений, портов или аэродромов (кроме оборудования товарной позиции 8608):
8531	Электрооборудование звуковое или визуальное сигнализационное (например, звонки, сирены, индикаторные панели, устройства сигнализационные охранные или устройства для подачи пожарного сигнала), кроме оборудования товарной позиции 8512 или 8530:
8532	Конденсаторы электрические постоянные, переменные или подстроечные:
8533	Резисторы электрические (включая реостаты и потенциометры), кроме нагревательных элементов:
853400	Схемы печатные:
8535	Аппаратура электрическая для коммутации или защиты электрических цепей или для подсоединений к электрическим цепям или в электрических цепях (например, выключатели, переключатели, прерыватели, плавкие предохранители, молниеотводы, ограничители напряжения, гасители скачков напряжения, токоприемники, токосъемники и прочие соединители, соединительные коробки) на напряжение более 1000
8536	Аппаратура электрическая для коммутации или защиты электрических цепей или для подсоединений к электрическим цепям или в электрических цепях (например, выключатели, переключатели, прерыватели, реле, плавкие предохранители, гасители скачков напряжения, штепсельные вилки и розетки, патроны для электроламп и прочие соединители, соединительные коробки) на напряжение не более 1000
8537	Пульты, панели, консоли, столы, распределительные щиты и основания для электрической аппаратуры прочие, оборудованные двумя или более устройствами товарной позиции 8535 или 8536, для управления или распределения электрического тока, в том числе включающие в себя приборы или устройства группы 90 и цифровые аппараты управления, кроме коммутационных устройств товарной позиции 8517:
